split,clip,window_index,first_frame,last_frame,true_label,fight_probability
carve,train/Train_Fight/JPIeYvRgo6I_0.avi,6,48,63,Fight,0.101738
carve,train/Train_Fight/JPIeYvRgo6I_0.avi,7,56,71,Fight,0.136243
carve,train/Train_Fight/JPIeYvRgo6I_0.avi,8,64,79,Fight,0.393007
carve,train/Train_Fight/JPIeYvRgo6I_0.avi,9,72,87,Fight,0.723819
carve,train/Train_Fight/JPIeYvRgo6I_0.avi,10,80,95,Fight,0.923285
carve,train/Train_Fight/JPIeYvRgo6I_0.avi,11,88,103,Fight,0.639871
carve,train/Train_Fight/JPIeYvRgo6I_0.avi,12,96,111,Fight,0.209886
carve,train/Train_Fight/JPIeYvRgo6I_0.avi,13,104,119,Fight,0.203479
carve,train/Train_Fight/JPIeYvRgo6I_0.avi,14,112,127,Fight,0.191978
carve,train/Train_Fight/JPIeYvRgo6I_0.avi,15,120,135,Fight,0.080271
carve,train/Train_Fight/JPIeYvRgo6I_0.avi,16,128,143,Fight,0.072553
carve,train/Train_Fight/JPIeYvRgo6I_1.avi,0,0,15,Fight,0.270459
carve,train/Train_Fight/JPIeYvRgo6I_1.avi,1,8,23,Fight,0.262602
carve,train/Train_Fight/JPIeYvRgo6I_1.avi,2,16,31,Fight,0.320707
carve,train/Train_Fight/JPIeYvRgo6I_1.avi,3,24,39,Fight,0.273985
carve,train/Train_Fight/JPIeYvRgo6I_1.avi,4,32,47,Fight,0.125904
carve,train/Train_Fight/JPIeYvRgo6I_1.avi,5,40,55,Fight,0.162097
carve,train/Train_Fight/JPIeYvRgo6I_1.avi,6,48,63,Fight,0.204514
carve,train/Train_Fight/JPIeYvRgo6I_1.avi,7,56,71,Fight,0.209446
carve,train/Train_Fight/JPIeYvRgo6I_1.avi,8,64,79,Fight,0.154214
carve,train/Train_Fight/JPIeYvRgo6I_1.avi,9,72,87,Fight,0.282352
carve,train/Train_Fight/JPIeYvRgo6I_1.avi,10,80,95,Fight,0.402432
carve,train/Train_Fight/JPIeYvRgo6I_1.avi,11,88,103,Fight,0.381489
carve,train/Train_Fight/JPIeYvRgo6I_1.avi,12,96,111,Fight,0.423416
carve,train/Train_Fight/JPIeYvRgo6I_1.avi,13,104,119,Fight,0.415528
carve,train/Train_Fight/JPIeYvRgo6I_1.avi,14,112,127,Fight,0.439032
carve,train/Train_Fight/JPIeYvRgo6I_1.avi,15,120,135,Fight,0.376231
carve,train/Train_Fight/JPIeYvRgo6I_1.avi,16,128,143,Fight,0.374283
carve,train/Train_Fight/NpznjZe7A2M_0.avi,0,0,15,Fight,0.155279
carve,train/Train_Fight/NpznjZe7A2M_0.avi,1,8,23,Fight,0.182660
carve,train/Train_Fight/NpznjZe7A2M_0.avi,2,16,31,Fight,0.175471
carve,train/Train_Fight/NpznjZe7A2M_0.avi,3,24,39,Fight,0.199861
carve,train/Train_Fight/NpznjZe7A2M_0.avi,4,32,47,Fight,0.302476
carve,train/Train_Fight/NpznjZe7A2M_0.avi,5,40,55,Fight,0.235051
carve,train/Train_Fight/NpznjZe7A2M_0.avi,6,48,63,Fight,0.889887
carve,train/Train_Fight/NpznjZe7A2M_0.avi,7,56,71,Fight,0.731130
carve,train/Train_Fight/NpznjZe7A2M_0.avi,8,64,79,Fight,0.325924
carve,train/Train_Fight/NpznjZe7A2M_0.avi,9,72,87,Fight,0.465426
carve,train/Train_Fight/NpznjZe7A2M_0.avi,10,80,95,Fight,0.333882
carve,train/Train_Fight/NpznjZe7A2M_0.avi,11,88,103,Fight,0.997707
carve,train/Train_Fight/NpznjZe7A2M_0.avi,12,96,111,Fight,0.981504
carve,train/Train_Fight/NpznjZe7A2M_0.avi,13,104,119,Fight,0.835344
carve,train/Train_Fight/NpznjZe7A2M_0.avi,14,112,127,Fight,0.872018
carve,train/Train_Fight/NpznjZe7A2M_0.avi,15,120,135,Fight,0.978671
carve,train/Train_Fight/NpznjZe7A2M_0.avi,16,128,143,Fight,0.684465
carve,train/Train_Fight/NpznjZe7A2M_1.avi,0,0,15,Fight,0.956916
carve,train/Train_Fight/NpznjZe7A2M_1.avi,1,8,23,Fight,0.569321
carve,train/Train_Fight/NpznjZe7A2M_1.avi,2,16,31,Fight,0.945316
carve,train/Train_Fight/NpznjZe7A2M_1.avi,3,24,39,Fight,0.988472
carve,train/Train_Fight/NpznjZe7A2M_1.avi,4,32,47,Fight,0.980904
carve,train/Train_Fight/NpznjZe7A2M_1.avi,5,40,55,Fight,0.999936
carve,train/Train_Fight/NpznjZe7A2M_1.avi,6,48,63,Fight,0.999033
carve,train/Train_Fight/NpznjZe7A2M_1.avi,7,56,71,Fight,0.827693
carve,train/Train_Fight/NpznjZe7A2M_1.avi,8,64,79,Fight,0.999053
carve,train/Train_Fight/NpznjZe7A2M_1.avi,9,72,87,Fight,0.999972
carve,train/Train_Fight/NpznjZe7A2M_1.avi,10,80,95,Fight,0.989007
carve,train/Train_Fight/NpznjZe7A2M_1.avi,11,88,103,Fight,0.953569
carve,train/Train_Fight/NpznjZe7A2M_1.avi,12,96,111,Fight,0.343932
carve,train/Train_Fight/NpznjZe7A2M_1.avi,13,104,119,Fight,0.094516
carve,train/Train_Fight/NpznjZe7A2M_1.avi,14,112,127,Fight,0.072621
carve,train/Train_Fight/NpznjZe7A2M_1.avi,15,120,135,Fight,0.054320
carve,train/Train_Fight/NpznjZe7A2M_1.avi,16,128,143,Fight,0.081144
carve,train/Train_Fight/NxtwlqSnLbY_1.avi,0,0,15,Fight,0.445617
carve,train/Train_Fight/NxtwlqSnLbY_1.avi,1,8,23,Fight,0.322313
carve,train/Train_Fight/NxtwlqSnLbY_1.avi,2,16,31,Fight,0.075656
carve,train/Train_Fight/NxtwlqSnLbY_1.avi,3,24,39,Fight,0.019383
carve,train/Train_Fight/NxtwlqSnLbY_1.avi,4,32,47,Fight,0.115853
carve,train/Train_Fight/NxtwlqSnLbY_1.avi,5,40,55,Fight,0.747276
carve,train/Train_Fight/NxtwlqSnLbY_1.avi,6,48,63,Fight,0.991398
carve,train/Train_Fight/NxtwlqSnLbY_1.avi,7,56,71,Fight,0.906977
carve,train/Train_Fight/NxtwlqSnLbY_1.avi,8,64,79,Fight,0.958251
carve,train/Train_Fight/NxtwlqSnLbY_1.avi,9,72,87,Fight,0.998228
carve,train/Train_Fight/NxtwlqSnLbY_1.avi,10,80,95,Fight,0.668322
carve,train/Train_Fight/NxtwlqSnLbY_1.avi,11,88,103,Fight,0.736463
carve,train/Train_Fight/NxtwlqSnLbY_1.avi,12,96,111,Fight,0.910562
carve,train/Train_Fight/NxtwlqSnLbY_1.avi,13,104,119,Fight,0.633491
carve,train/Train_Fight/NxtwlqSnLbY_1.avi,14,112,127,Fight,0.307319
carve,train/Train_Fight/NxtwlqSnLbY_1.avi,15,120,135,Fight,0.137770
carve,train/Train_Fight/NxtwlqSnLbY_1.avi,16,128,143,Fight,0.033092
carve,train/Train_Fight/NxtwlqSnLbY_2.avi,0,0,15,Fight,0.088393
carve,train/Train_Fight/NxtwlqSnLbY_2.avi,1,8,23,Fight,0.043344
carve,train/Train_Fight/NxtwlqSnLbY_2.avi,2,16,31,Fight,0.166485
carve,train/Train_Fight/NxtwlqSnLbY_2.avi,3,24,39,Fight,0.176047
carve,train/Train_Fight/NxtwlqSnLbY_2.avi,4,32,47,Fight,0.090017
carve,train/Train_Fight/NxtwlqSnLbY_2.avi,5,40,55,Fight,0.088826
carve,train/Train_Fight/NxtwlqSnLbY_2.avi,6,48,63,Fight,0.105335
carve,train/Train_Fight/NxtwlqSnLbY_2.avi,7,56,71,Fight,0.065283
carve,train/Train_Fight/NxtwlqSnLbY_2.avi,8,64,79,Fight,0.277887
carve,train/Train_Fight/NxtwlqSnLbY_2.avi,9,72,87,Fight,0.967855
carve,train/Train_Fight/NxtwlqSnLbY_2.avi,10,80,95,Fight,0.632957
carve,train/Train_Fight/NxtwlqSnLbY_2.avi,11,88,103,Fight,0.192864
carve,train/Train_Fight/NxtwlqSnLbY_2.avi,12,96,111,Fight,0.025573
carve,train/Train_Fight/NxtwlqSnLbY_2.avi,13,104,119,Fight,0.156880
carve,train/Train_Fight/NxtwlqSnLbY_2.avi,14,112,127,Fight,0.087438
carve,train/Train_Fight/NxtwlqSnLbY_2.avi,15,120,135,Fight,0.177734
carve,train/Train_Fight/NxtwlqSnLbY_2.avi,16,128,143,Fight,0.101376
carve,train/Train_Fight/NxtwlqSnLbY_3.avi,0,0,15,Fight,0.520915
carve,train/Train_Fight/NxtwlqSnLbY_3.avi,1,8,23,Fight,0.564812
carve,train/Train_Fight/NxtwlqSnLbY_3.avi,2,16,31,Fight,0.343416
carve,train/Train_Fight/NxtwlqSnLbY_3.avi,3,24,39,Fight,0.125431
carve,train/Train_Fight/NxtwlqSnLbY_3.avi,4,32,47,Fight,0.501862
carve,train/Train_Fight/NxtwlqSnLbY_3.avi,5,40,55,Fight,0.191633
carve,train/Train_Fight/NxtwlqSnLbY_3.avi,6,48,63,Fight,0.053850
carve,train/Train_Fight/NxtwlqSnLbY_3.avi,7,56,71,Fight,0.189863
carve,train/Train_Fight/NxtwlqSnLbY_3.avi,8,64,79,Fight,0.143231
carve,train/Train_Fight/NxtwlqSnLbY_3.avi,9,72,87,Fight,0.880289
carve,train/Train_Fight/NxtwlqSnLbY_3.avi,10,80,95,Fight,0.985882
carve,train/Train_Fight/NxtwlqSnLbY_3.avi,11,88,103,Fight,0.665033
carve,train/Train_Fight/NxtwlqSnLbY_3.avi,12,96,111,Fight,0.232306
carve,train/Train_Fight/NxtwlqSnLbY_3.avi,13,104,119,Fight,0.098596
carve,train/Train_Fight/NxtwlqSnLbY_3.avi,14,112,127,Fight,0.121961
carve,train/Train_Fight/NxtwlqSnLbY_3.avi,15,120,135,Fight,0.088561
carve,train/Train_Fight/NxtwlqSnLbY_3.avi,16,128,143,Fight,0.011715
carve,train/Train_Fight/NxtwlqSnLbY_4.avi,0,0,15,Fight,0.160015
carve,train/Train_Fight/NxtwlqSnLbY_4.avi,1,8,23,Fight,0.572112
carve,train/Train_Fight/NxtwlqSnLbY_4.avi,2,16,31,Fight,0.404724
carve,train/Train_Fight/NxtwlqSnLbY_4.avi,3,24,39,Fight,0.417740
carve,train/Train_Fight/NxtwlqSnLbY_4.avi,4,32,47,Fight,0.472291
carve,train/Train_Fight/NxtwlqSnLbY_4.avi,5,40,55,Fight,0.103349
carve,train/Train_Fight/NxtwlqSnLbY_4.avi,6,48,63,Fight,0.087558
carve,train/Train_Fight/NxtwlqSnLbY_4.avi,7,56,71,Fight,0.073447
carve,train/Train_Fight/NxtwlqSnLbY_4.avi,8,64,79,Fight,0.185025
carve,train/Train_Fight/NxtwlqSnLbY_4.avi,9,72,87,Fight,0.161864
carve,train/Train_Fight/NxtwlqSnLbY_4.avi,10,80,95,Fight,0.292795
carve,train/Train_Fight/NxtwlqSnLbY_4.avi,11,88,103,Fight,0.735061
carve,train/Train_Fight/NxtwlqSnLbY_4.avi,12,96,111,Fight,0.685875
carve,train/Train_Fight/NxtwlqSnLbY_4.avi,13,104,119,Fight,0.480693
carve,train/Train_Fight/NxtwlqSnLbY_4.avi,14,112,127,Fight,0.886383
carve,train/Train_Fight/NxtwlqSnLbY_4.avi,15,120,135,Fight,0.543338
carve,train/Train_Fight/NxtwlqSnLbY_4.avi,16,128,143,Fight,0.690953
carve,train/Train_Fight/QkqaGJ9x_0.avi,0,0,15,Fight,0.011683
carve,train/Train_Fight/QkqaGJ9x_0.avi,1,8,23,Fight,0.003428
carve,train/Train_Fight/QkqaGJ9x_0.avi,2,16,31,Fight,0.008803
carve,train/Train_Fight/QkqaGJ9x_0.avi,3,24,39,Fight,0.001023
carve,train/Train_Fight/QkqaGJ9x_0.avi,4,32,47,Fight,0.003421
carve,train/Train_Fight/QkqaGJ9x_0.avi,5,40,55,Fight,0.005288
carve,train/Train_Fight/QkqaGJ9x_0.avi,6,48,63,Fight,0.013675
carve,train/Train_Fight/QkqaGJ9x_0.avi,7,56,71,Fight,0.017177
carve,train/Train_Fight/QkqaGJ9x_0.avi,8,64,79,Fight,0.009502
carve,train/Train_Fight/QkqaGJ9x_0.avi,9,72,87,Fight,0.018420
carve,train/Train_Fight/QkqaGJ9x_0.avi,10,80,95,Fight,0.004206
carve,train/Train_Fight/QkqaGJ9x_0.avi,11,88,103,Fight,0.016720
carve,train/Train_Fight/QkqaGJ9x_0.avi,12,96,111,Fight,0.025927
carve,train/Train_Fight/QkqaGJ9x_0.avi,13,104,119,Fight,0.012128
carve,train/Train_Fight/QkqaGJ9x_0.avi,14,112,127,Fight,0.010215
carve,train/Train_Fight/QkqaGJ9x_0.avi,15,120,135,Fight,0.003415
carve,train/Train_Fight/QkqaGJ9x_0.avi,16,128,143,Fight,0.010381
carve,train/Train_Fight/QkqaGJ9x_1.avi,0,0,15,Fight,0.010216
carve,train/Train_Fight/QkqaGJ9x_1.avi,1,8,23,Fight,0.013431
carve,train/Train_Fight/QkqaGJ9x_1.avi,2,16,31,Fight,0.016384
carve,train/Train_Fight/QkqaGJ9x_1.avi,3,24,39,Fight,0.004790
carve,train/Train_Fight/QkqaGJ9x_1.avi,4,32,47,Fight,0.006753
carve,train/Train_Fight/QkqaGJ9x_1.avi,5,40,55,Fight,0.018746
carve,train/Train_Fight/QkqaGJ9x_1.avi,6,48,63,Fight,0.025520
carve,train/Train_Fight/QkqaGJ9x_1.avi,7,56,71,Fight,0.008505
carve,train/Train_Fight/QkqaGJ9x_1.avi,8,64,79,Fight,0.012850
carve,train/Train_Fight/QkqaGJ9x_1.avi,9,72,87,Fight,0.008693
carve,train/Train_Fight/QkqaGJ9x_1.avi,10,80,95,Fight,0.019393
carve,train/Train_Fight/QkqaGJ9x_1.avi,11,88,103,Fight,0.021038
carve,train/Train_Fight/QkqaGJ9x_1.avi,12,96,111,Fight,0.011672
carve,train/Train_Fight/QkqaGJ9x_1.avi,13,104,119,Fight,0.011259
carve,train/Train_Fight/QkqaGJ9x_1.avi,14,112,127,Fight,0.006278
carve,train/Train_Fight/QkqaGJ9x_1.avi,15,120,135,Fight,0.014019
carve,train/Train_Fight/QkqaGJ9x_1.avi,16,128,143,Fight,0.022009
carve,train/Train_Fight/QkqaGJ9x_2.avi,0,0,15,Fight,0.020165
carve,train/Train_Fight/QkqaGJ9x_2.avi,1,8,23,Fight,0.012447
carve,train/Train_Fight/QkqaGJ9x_2.avi,2,16,31,Fight,0.057692
carve,train/Train_Fight/QkqaGJ9x_2.avi,3,24,39,Fight,0.087243
carve,train/Train_Fight/QkqaGJ9x_2.avi,4,32,47,Fight,0.036932
carve,train/Train_Fight/QkqaGJ9x_2.avi,5,40,55,Fight,0.024734
carve,train/Train_Fight/QkqaGJ9x_2.avi,6,48,63,Fight,0.032309
carve,train/Train_Fight/QkqaGJ9x_2.avi,7,56,71,Fight,0.017148
carve,train/Train_Fight/QkqaGJ9x_2.avi,8,64,79,Fight,0.022009
carve,train/Train_Fight/QkqaGJ9x_2.avi,9,72,87,Fight,0.023337
carve,train/Train_Fight/QkqaGJ9x_2.avi,10,80,95,Fight,0.022492
carve,train/Train_Fight/QkqaGJ9x_2.avi,11,88,103,Fight,0.013727
carve,train/Train_Fight/QkqaGJ9x_2.avi,12,96,111,Fight,0.011396
carve,train/Train_Fight/QkqaGJ9x_2.avi,13,104,119,Fight,0.007158
carve,train/Train_Fight/QkqaGJ9x_2.avi,14,112,127,Fight,0.005822
carve,train/Train_Fight/QkqaGJ9x_2.avi,15,120,135,Fight,0.008967
carve,train/Train_Fight/QkqaGJ9x_2.avi,16,128,143,Fight,0.018922
carve,train/Train_Fight/QkqaGJ9x_3.avi,0,0,15,Fight,0.006100
carve,train/Train_Fight/QkqaGJ9x_3.avi,1,8,23,Fight,0.009914
carve,train/Train_Fight/QkqaGJ9x_3.avi,2,16,31,Fight,0.003817
carve,train/Train_Fight/QkqaGJ9x_3.avi,3,24,39,Fight,0.003200
carve,train/Train_Fight/QkqaGJ9x_3.avi,4,32,47,Fight,0.004955
carve,train/Train_Fight/QkqaGJ9x_3.avi,5,40,55,Fight,0.009323
carve,train/Train_Fight/QkqaGJ9x_3.avi,6,48,63,Fight,0.013065
carve,train/Train_Fight/QkqaGJ9x_3.avi,7,56,71,Fight,0.005722
carve,train/Train_Fight/QkqaGJ9x_3.avi,8,64,79,Fight,0.009031
carve,train/Train_Fight/QkqaGJ9x_3.avi,9,72,87,Fight,0.010228
carve,train/Train_Fight/QkqaGJ9x_3.avi,10,80,95,Fight,0.015237
carve,train/Train_Fight/QkqaGJ9x_3.avi,11,88,103,Fight,0.018195
carve,train/Train_Fight/QkqaGJ9x_3.avi,12,96,111,Fight,0.011203
carve,train/Train_Fight/QkqaGJ9x_3.avi,13,104,119,Fight,0.012833
carve,train/Train_Fight/QkqaGJ9x_3.avi,14,112,127,Fight,0.014133
carve,train/Train_Fight/QkqaGJ9x_3.avi,15,120,135,Fight,0.011227
carve,train/Train_Fight/QkqaGJ9x_3.avi,16,128,143,Fight,0.005014
carve,train/Train_Fight/R1A_AxUKosk_0.avi,0,0,15,Fight,0.125966
carve,train/Train_Fight/R1A_AxUKosk_0.avi,1,8,23,Fight,0.256707
carve,train/Train_Fight/R1A_AxUKosk_0.avi,2,16,31,Fight,0.509900
carve,train/Train_Fight/R1A_AxUKosk_0.avi,3,24,39,Fight,0.318049
carve,train/Train_Fight/R1A_AxUKosk_0.avi,4,32,47,Fight,0.320529
carve,train/Train_Fight/R1A_AxUKosk_0.avi,5,40,55,Fight,0.675428
carve,train/Train_Fight/R1A_AxUKosk_0.avi,6,48,63,Fight,0.266288
carve,train/Train_Fight/R1A_AxUKosk_0.avi,7,56,71,Fight,0.646078
carve,train/Train_Fight/R1A_AxUKosk_0.avi,8,64,79,Fight,0.068876
carve,train/Train_Fight/R1A_AxUKosk_0.avi,9,72,87,Fight,0.083883
carve,train/Train_Fight/R1A_AxUKosk_0.avi,10,80,95,Fight,0.274744
carve,train/Train_Fight/R1A_AxUKosk_0.avi,11,88,103,Fight,0.254141
carve,train/Train_Fight/R1A_AxUKosk_0.avi,12,96,111,Fight,0.181463
carve,train/Train_Fight/R1A_AxUKosk_0.avi,13,104,119,Fight,0.205939
carve,train/Train_Fight/R1A_AxUKosk_0.avi,14,112,127,Fight,0.303613
carve,train/Train_Fight/R1A_AxUKosk_0.avi,15,120,135,Fight,0.488418
carve,train/Train_Fight/R1A_AxUKosk_0.avi,16,128,143,Fight,0.769953
carve,train/Train_Fight/R1A_AxUKosk_1.avi,0,0,15,Fight,0.212643
carve,train/Train_Fight/R1A_AxUKosk_1.avi,1,8,23,Fight,0.182381
carve,train/Train_Fight/R1A_AxUKosk_1.avi,2,16,31,Fight,0.502873
carve,train/Train_Fight/R1A_AxUKosk_1.avi,3,24,39,Fight,0.288049
carve,train/Train_Fight/R1A_AxUKosk_1.avi,4,32,47,Fight,0.075223
carve,train/Train_Fight/R1A_AxUKosk_1.avi,5,40,55,Fight,0.270176
carve,train/Train_Fight/R1A_AxUKosk_1.avi,6,48,63,Fight,0.273899
carve,train/Train_Fight/R1A_AxUKosk_1.avi,7,56,71,Fight,0.645748
carve,train/Train_Fight/R1A_AxUKosk_1.avi,8,64,79,Fight,0.450048
carve,train/Train_Fight/R1A_AxUKosk_1.avi,9,72,87,Fight,0.697919
carve,train/Train_Fight/R1A_AxUKosk_1.avi,10,80,95,Fight,0.607692
carve,train/Train_Fight/R1A_AxUKosk_1.avi,11,88,103,Fight,0.611035
carve,train/Train_Fight/R1A_AxUKosk_1.avi,12,96,111,Fight,0.479690
carve,train/Train_Fight/R1A_AxUKosk_1.avi,13,104,119,Fight,0.330718
carve,train/Train_Fight/R1A_AxUKosk_1.avi,14,112,127,Fight,0.210328
carve,train/Train_Fight/R1A_AxUKosk_1.avi,15,120,135,Fight,0.099079
carve,train/Train_Fight/R1A_AxUKosk_1.avi,16,128,143,Fight,0.139458
carve,train/Train_Fight/R1A_AxUKosk_2.avi,0,0,15,Fight,0.196570
carve,train/Train_Fight/R1A_AxUKosk_2.avi,1,8,23,Fight,0.399236
carve,train/Train_Fight/R1A_AxUKosk_2.avi,2,16,31,Fight,0.471311
carve,train/Train_Fight/R1A_AxUKosk_2.avi,3,24,39,Fight,0.732280
carve,train/Train_Fight/R1A_AxUKosk_2.avi,4,32,47,Fight,0.321126
carve,train/Train_Fight/R1A_AxUKosk_2.avi,5,40,55,Fight,0.141047
carve,train/Train_Fight/R1A_AxUKosk_2.avi,6,48,63,Fight,0.186186
carve,train/Train_Fight/R1A_AxUKosk_2.avi,7,56,71,Fight,0.667413
carve,train/Train_Fight/R1A_AxUKosk_2.avi,8,64,79,Fight,0.906653
carve,train/Train_Fight/R1A_AxUKosk_2.avi,9,72,87,Fight,0.073671
carve,train/Train_Fight/R1A_AxUKosk_2.avi,10,80,95,Fight,0.331700
carve,train/Train_Fight/R1A_AxUKosk_2.avi,11,88,103,Fight,0.595338
carve,train/Train_Fight/R1A_AxUKosk_2.avi,12,96,111,Fight,0.538144
carve,train/Train_Fight/R1A_AxUKosk_2.avi,13,104,119,Fight,0.415170
carve,train/Train_Fight/R1A_AxUKosk_2.avi,14,112,127,Fight,0.053109
carve,train/Train_Fight/R1A_AxUKosk_2.avi,15,120,135,Fight,0.048937
carve,train/Train_Fight/R1A_AxUKosk_2.avi,16,128,143,Fight,0.177728
carve,train/Train_Fight/R1A_AxUKosk_3.avi,0,0,15,Fight,0.182128
carve,train/Train_Fight/R1A_AxUKosk_3.avi,1,8,23,Fight,0.147933
carve,train/Train_Fight/R1A_AxUKosk_3.avi,2,16,31,Fight,0.138795
carve,train/Train_Fight/R1A_AxUKosk_3.avi,3,24,39,Fight,0.280017
carve,train/Train_Fight/R1A_AxUKosk_3.avi,4,32,47,Fight,0.119162
carve,train/Train_Fight/R1A_AxUKosk_3.avi,5,40,55,Fight,0.012931
carve,train/Train_Fight/R1A_AxUKosk_3.avi,6,48,63,Fight,0.035255
carve,train/Train_Fight/R1A_AxUKosk_3.avi,7,56,71,Fight,0.127072
carve,train/Train_Fight/R1A_AxUKosk_3.avi,8,64,79,Fight,0.603431
carve,train/Train_Fight/R1A_AxUKosk_3.avi,9,72,87,Fight,0.999450
carve,train/Train_Fight/R1A_AxUKosk_3.avi,10,80,95,Fight,0.795062
carve,train/Train_Fight/R1A_AxUKosk_3.avi,11,88,103,Fight,0.396099
carve,train/Train_Fight/R1A_AxUKosk_3.avi,12,96,111,Fight,0.417035
carve,train/Train_Fight/R1A_AxUKosk_3.avi,13,104,119,Fight,0.378330
carve,train/Train_Fight/R1A_AxUKosk_3.avi,14,112,127,Fight,0.258752
carve,train/Train_Fight/R1A_AxUKosk_3.avi,15,120,135,Fight,0.493894
carve,train/Train_Fight/R1A_AxUKosk_3.avi,16,128,143,Fight,0.332950
carve,train/Train_Fight/R1A_AxUKosk_4.avi,0,0,15,Fight,0.503600
carve,train/Train_Fight/R1A_AxUKosk_4.avi,1,8,23,Fight,0.667484
carve,train/Train_Fight/R1A_AxUKosk_4.avi,2,16,31,Fight,0.974126
carve,train/Train_Fight/R1A_AxUKosk_4.avi,3,24,39,Fight,0.679711
carve,train/Train_Fight/R1A_AxUKosk_4.avi,4,32,47,Fight,0.131045
carve,train/Train_Fight/R1A_AxUKosk_4.avi,5,40,55,Fight,0.138860
carve,train/Train_Fight/R1A_AxUKosk_4.avi,6,48,63,Fight,0.927251
carve,train/Train_Fight/R1A_AxUKosk_4.avi,7,56,71,Fight,0.981423
carve,train/Train_Fight/R1A_AxUKosk_4.avi,8,64,79,Fight,0.979698
carve,train/Train_Fight/R1A_AxUKosk_4.avi,9,72,87,Fight,0.969275
carve,train/Train_Fight/R1A_AxUKosk_4.avi,10,80,95,Fight,0.306573
carve,train/Train_Fight/R1A_AxUKosk_4.avi,11,88,103,Fight,0.151834
carve,train/Train_Fight/R1A_AxUKosk_4.avi,12,96,111,Fight,0.108129
carve,train/Train_Fight/R1A_AxUKosk_4.avi,13,104,119,Fight,0.012806
carve,train/Train_Fight/R1A_AxUKosk_4.avi,14,112,127,Fight,0.025800
carve,train/Train_Fight/R1A_AxUKosk_4.avi,15,120,135,Fight,0.076229
carve,train/Train_Fight/R1A_AxUKosk_4.avi,16,128,143,Fight,0.181840
carve,train/Train_Fight/ROiHwksPSrg_0.avi,0,0,15,Fight,0.006391
carve,train/Train_Fight/ROiHwksPSrg_0.avi,1,8,23,Fight,0.004779
carve,train/Train_Fight/ROiHwksPSrg_0.avi,2,16,31,Fight,0.015614
carve,train/Train_Fight/ROiHwksPSrg_0.avi,3,24,39,Fight,0.017706
carve,train/Train_Fight/ROiHwksPSrg_0.avi,4,32,47,Fight,0.022223
carve,train/Train_Fight/ROiHwksPSrg_0.avi,5,40,55,Fight,0.027469
carve,train/Train_Fight/ROiHwksPSrg_0.avi,6,48,63,Fight,0.033953
carve,train/Train_Fight/ROiHwksPSrg_0.avi,7,56,71,Fight,0.112893
carve,train/Train_Fight/ROiHwksPSrg_0.avi,8,64,79,Fight,0.300915
carve,train/Train_Fight/ROiHwksPSrg_0.avi,9,72,87,Fight,0.188247
carve,train/Train_Fight/ROiHwksPSrg_0.avi,10,80,95,Fight,0.027074
carve,train/Train_Fight/ROiHwksPSrg_0.avi,11,88,103,Fight,0.004700
carve,train/Train_Fight/ROiHwksPSrg_0.avi,12,96,111,Fight,0.010935
carve,train/Train_Fight/ROiHwksPSrg_0.avi,13,104,119,Fight,0.053369
carve,train/Train_Fight/ROiHwksPSrg_0.avi,14,112,127,Fight,0.045583
carve,train/Train_Fight/ROiHwksPSrg_0.avi,15,120,135,Fight,0.121296
carve,train/Train_Fight/ROiHwksPSrg_0.avi,16,128,143,Fight,0.254268
carve,train/Train_Fight/RYFG_774.avi,0,0,15,Fight,0.694802
carve,train/Train_Fight/RYFG_774.avi,1,8,23,Fight,0.374530
carve,train/Train_Fight/RYFG_774.avi,2,16,31,Fight,0.213583
carve,train/Train_Fight/RYFG_774.avi,3,24,39,Fight,0.250990
carve,train/Train_Fight/RYFG_774.avi,4,32,47,Fight,0.152652
carve,train/Train_Fight/RYFG_774.avi,5,40,55,Fight,0.566875
carve,train/Train_Fight/RYFG_774.avi,6,48,63,Fight,0.030019
carve,train/Train_Fight/RYFG_774.avi,7,56,71,Fight,0.016757
carve,train/Train_Fight/RYFG_774.avi,8,64,79,Fight,0.209336
carve,train/Train_Fight/RYFG_774.avi,9,72,87,Fight,0.108612
carve,train/Train_Fight/RYFG_774.avi,10,80,95,Fight,0.043515
carve,train/Train_Fight/RYFG_774.avi,11,88,103,Fight,0.125520
carve,train/Train_Fight/RYFG_774.avi,12,96,111,Fight,0.082662
carve,train/Train_Fight/RYFG_774.avi,13,104,119,Fight,0.012410
carve,train/Train_Fight/RYFG_774.avi,14,112,127,Fight,0.020736
carve,train/Train_Fight/RYFG_774.avi,15,120,135,Fight,0.132621
carve,train/Train_Fight/RYFG_774.avi,16,128,143,Fight,0.087146
carve,train/Train_Fight/RYFG_775.avi,0,0,15,Fight,0.029598
carve,train/Train_Fight/RYFG_775.avi,1,8,23,Fight,0.005653
carve,train/Train_Fight/RYFG_775.avi,2,16,31,Fight,0.049574
carve,train/Train_Fight/RYFG_775.avi,3,24,39,Fight,0.043743
carve,train/Train_Fight/RYFG_775.avi,4,32,47,Fight,0.180486
carve,train/Train_Fight/RYFG_775.avi,5,40,55,Fight,0.770926
carve,train/Train_Fight/RYFG_775.avi,6,48,63,Fight,0.440909
carve,train/Train_Fight/RYFG_775.avi,7,56,71,Fight,0.310123
carve,train/Train_Fight/RYFG_775.avi,8,64,79,Fight,0.053994
carve,train/Train_Fight/RYFG_775.avi,9,72,87,Fight,0.050088
carve,train/Train_Fight/RYFG_775.avi,10,80,95,Fight,0.122247
